date,temp_max,temp_min,temp_mean,precipitation,wind_speed_max,year,month,day,day_of_year,day_of_week,time_index,doy_sin,doy_cos,temp_lag_1,temp_lag_2,temp_lag_3,temp_lag_7,temp_lag_14,temp_roll_mean_7,temp_roll_std_7,temp_roll_mean_14,temp_roll_std_14,temp_roll_mean_30,temp_roll_std_30
2010-04-20,63.0,50.6,55.92083333333333,0.0,,2010,4,20,110,1,109,0.9487718864399473,-0.31596187665790293,55.82916666666667,55.76666666666667,55.708333333333336,55.30416666666667,54.89166666666667,55.60892857142858,0.19227603270103522,55.2985119047619,0.35496932854277413,54.85222222222222,0.5054228595168963
2010-04-21,63.0,50.7,56.00416666666666,0.0,,2010,4,21,111,2,110,0.9431964659565866,-0.33223549871590435,55.92083333333333,55.82916666666667,55.76666666666667,55.4125,54.90833333333333,55.69702380952382,0.1692630111132992,55.37202380952381,0.3704619595745468,54.91069444444444,0.5244862512459137
2010-04-22,63.1,50.8,56.14166666666667,0.0,,2010,4,22,112,3,111,0.9373419384643772,-0.3484108069446808,56.00416666666666,55.92083333333333,55.82916666666667,55.5625,54.9125,55.781547619047615,0.1501514887593243,55.45029761904762,0.3805833083689019,54.970000000000006,0.5444858114319587
2010-04-23,63.4,50.9,56.270833333333336,0.0,,2010,4,23,113,4,112,0.9312100364121947,-0.3644830148102912,56.14166666666667,56.00416666666666,55.92083333333333,55.67916666666667,54.975,55.864285714285714,0.16785784644656032,55.53809523809524,0.3886677921115681,55.030972222222225,0.5701314832613315
2010-04-24,63.5,50.9,56.37083333333334,0.0,,2010,4,24,114,5,113,0.9248025743285089,-0.38044736628785164,56.270833333333336,56.14166666666667,56.00416666666666,55.708333333333336,54.99583333333334,55.94880952380952,0.2041484442789232,55.63065476190476,0.3984297676650463,55.09486111111111,0.5983651131114761
2010-04-25,63.7,51.0,56.55,0.0,,2010,4,25,115,6,114,0.9181214482844365,-0.39629913726891813,56.37083333333334,56.270833333333336,56.14166666666667,55.76666666666667,55.0375,56.04345238095238,0.2264339228748327,55.72886904761906,0.3993767322555312,55.16111111111112,0.6262462033035652
2010-04-26,63.8,51.2,56.708333333333336,0.0,,2010,4,26,116,0,115,0.9111686353326631,-0.41203363695942635,56.55,56.37083333333334,56.270833333333336,55.82916666666667,55.19583333333333,56.15535714285715,0.25818448092475826,55.83690476190476,0.40252892190093054,55.231944444444444,0.65941397315726
2010-04-27,63.9,51.3,56.75833333333333,0.0,,2010,4,27,117,1,116,0.9039461929224011,-0.42764620926777464,56.708333333333336,56.55,56.37083333333334,55.92083333333333,55.30416666666667,56.28095238095238,0.2854583013311209,55.94494047619048,0.41983468260014317,55.31041666666667,0.6906885741184506
2010-04-28,64.1,51.3,56.80416666666667,0.0,,2010,4,28,118,2,117,0.8964562582905575,-0.44313223418263453,56.75833333333333,56.708333333333336,56.55,56.00416666666666,55.4125,56.40059523809524,0.28487558780808275,56.04880952380953,0.42889563439271167,55.39083333333334,0.7145412549188453
2010-04-29,64.2,51.3,56.875,0.0,,2010,4,29,119,3,118,0.8887010478292915,-0.45848712914008766,56.80416666666667,56.75833333333333,56.708333333333336,56.14166666666667,55.5625,56.51488095238095,0.25858922298363296,56.14821428571429,0.4313400726125552,55.471666666666664,0.7330740137112354
2010-04-30,64.3,51.3,56.93333333333334,0.0,,2010,4,30,120,4,119,0.8806828564301475,-0.47370635037968,56.875,56.80416666666667,56.75833333333333,56.270833333333336,55.67916666666667,56.61964285714286,0.2290493927922789,56.24196428571429,0.43684310967687096,55.55222222222222,0.7504562256492642
2010-05-01,64.4,51.4,57.020833333333336,0.0,,2010,5,1,121,5,120,0.8724040568049612,-0.48878539428899265,56.93333333333334,56.875,56.80416666666667,56.37083333333334,55.708333333333336,56.714285714285715,0.19528376111284523,56.33154761904762,0.4411272537124313,55.63305555555556,0.7646070640038279
2010-05-02,64.5,51.4,57.09166666666667,0.0,,2010,5,2,122,6,121,0.8638670987837349,-0.503719798736334,57.020833333333336,56.93333333333334,56.875,56.55,55.76666666666667,56.807142857142864,0.15517154272557002,56.42529761904762,0.4379483791658689,55.715555555555554,0.7766813221120098
2010-05-03,64.5,51.4,57.1375,0.0,,2010,5,3,123,0,122,0.8550745085896932,-0.518505144391157,57.09166666666667,57.020833333333336,56.93333333333334,56.708333333333336,55.82916666666667,56.884523809523806,0.1398725090321141,56.51994047619048,0.42771624014222076,55.797916666666666,0.7875222355920435
2010-05-04,64.6,51.5,57.17083333333333,0.0,,2010,5,4,124,1,123,0.8460288880917339,-0.533137056031809,57.1375,57.09166666666667,57.020833333333336,56.75833333333333,55.92083333333333,56.94583333333334,0.14377515882850544,56.613392857142856,0.40763669830853294,55.878888888888895,0.7964607815208529
2010-05-05,64.5,51.5,57.13333333333333,0.0,,2010,5,5,125,2,124,0.8367329140344921,-0.5476112038402312,57.17083333333333,57.1375,57.09166666666667,56.80416666666667,56.00416666666666,57.00476190476191,0.13855714348398754,56.70267857142857,0.3802503081596222,55.95875,0.8020525259049532
2010-05-06,64.5,51.5,57.15,0.0,,2010,5,6,126,3,125,0.8271893372462497,-0.5619233046832195,57.13333333333333,57.17083333333333,57.1375,56.875,56.14166666666667,57.051785714285714,0.11254775588324155,56.78333333333334,0.3381107958287704,56.035694444444445,0.8002586412405193
2010-05-07,64.5,51.5,57.2,0.0,,2010,5,7,127,4,126,0.8174009818249189,-0.5760691233798758,57.15,57.13333333333333,57.17083333333333,56.93333333333334,56.270833333333336,57.09107142857143,0.08523621084999526,56.855357142857144,0.29563883354841064,56.11097222222222,0.7951334282635799
2010-05-08,64.6,51.7,57.3125,0.0,,2010,5,8,128,5,127,0.8073707443023492,-0.5900444739548627,57.2,57.15,57.13333333333333,57.020833333333336,56.37083333333334,57.12916666666667,0.05833333333205239,56.92172619047619,0.2559556552724676,56.187361111111116,0.7856352849294027
2010-05-09,64.6,51.8,57.3875,0.0,,2010,5,9,129,6,128,0.7971015927871943,-0.6038452208771035,57.3125,57.2,57.15,57.09166666666667,56.55,57.170833333333334,0.07087417123321794,56.98898809523809,0.22145598686963983,56.267361111111114,0.7734412108707628
2010-05-10,64.7,51.8,57.43333333333334,0.0,,2010,5,10,130,0,129,0.7865965660866021,-0.6174672802835514,57.3875,57.3125,57.2,57.1375,56.708333333333336,57.21309523809524,0.09858455935773708,57.04880952380953,0.20635230285434616,56.34777777777778,0.75973308775084
2010-05-11,64.7,51.8,57.44583333333333,0.0,,2010,5,11,131,1,130,0.7758587728069828,-0.6309066211876704,57.43333333333334,57.3875,57.3125,57.17083333333333,56.75833333333333,57.255357142857136,0.12151899061136552,57.10059523809524,0.20530398260685906,56.42902777777778,0.7402531436170489
2010-05-12,64.8,51.9,57.5625,0.0,,2010,5,12,132,2,131,0.7648913904341226,-0.6441592666722685,57.44583333333333,57.43333333333334,57.3875,57.13333333333333,56.80416666666667,57.294642857142854,0.133500639079955,57.14970238095238,0.19927395113320207,56.50930555555556,0.7142750150290124
2010-05-13,64.9,52.0,57.65833333333333,0.0,,2010,5,13,133,3,132,0.753697664392914,-0.6572212950663319,57.5625,57.44583333333333,57.43333333333334,57.15,56.875,57.35595238095238,0.14511444124562636,57.203869047619044,0.20118150135914328,56.58819444444444,0.6946291660452731
2010-05-14,65.0,52.1,57.708333333333336,0.0,,2010,5,14,134,4,133,0.742280907086982,-0.6700888411055113,57.65833333333333,57.5625,57.44583333333333,57.2,56.93333333333334,57.42857142857143,0.15190588147013598,57.25982142857142,0.21135379121401873,56.666666666666664,0.6773303042064193
2010-05-15,65.1,52.1,57.75,0.0,,2010,5,15,135,5,134,0.7306444969184916,-0.6827580970759147,57.708333333333336,57.65833333333333,57.5625,57.3125,57.020833333333336,57.50119047619047,0.14580782089701746,57.315178571428575,0.2205556257158047,56.743194444444455,0.6602234282844123
2010-05-16,65.2,52.2,57.85,0.0,,2010,5,16,136,6,135,0.7187918772884232,-0.6952253139408722,57.75,57.708333333333336,57.65833333333333,57.3875,57.09166666666667,57.56369047619047,0.14521125825369052,57.367261904761904,0.23152260521856244,56.81611111111112,0.6459707244790415
2010-05-17,65.4,52.4,58.0125,0.0,,2010,5,17,137,0,136,0.7067265555776158,-0.7074868024503348,57.85,57.75,57.708333333333336,57.43333333333334,57.1375,57.62976190476191,0.15646612037499244,57.42142857142857,0.2500526501325141,56.88847222222223,0.635725672305313
2010-05-18,65.5,52.5,58.12083333333334,0.0,,2010,5,18,138,1,137,0.6944521021088763,-0.719538934232584,58.0125,57.85,57.75,57.44583333333333,57.17083333333333,57.7125,0.18568566629243244,57.48392857142858,0.2810563537658075,56.965277777777786,0.6273646200887939
2010-05-19,65.5,52.7,58.2125,0.0,,2010,5,19,139,2,138,0.6819721490904629,-0.7313781428679254,58.12083333333334,58.0125,57.85,57.5625,57.13333333333333,57.808928571428574,0.1989182052521618,57.551785714285714,0.3125650115517298,57.04375,0.6194521491112306
2010-05-20,65.6,52.8,58.32916666666667,0.0,,2010,5,20,140,3,139,0.6692903895412567,-0.7430009249440493,58.2125,58.12083333333334,58.0125,57.65833333333333,57.15,57.901785714285715,0.21571448281239067,57.62886904761905,0.33377960625071895,57.12319444444445,0.6110852212821324
2010-05-21,65.7,53.0,58.42083333333333,0.0,,2010,5,21,141,4,140,0.6564105761979381,-0.7544038410927472,58.32916666666667,58.2125,58.12083333333334,57.708333333333336,57.2,57.99761904761905,0.23744952122934518,57.71309523809524,0.35192866479331764,57.203472222222224,0.6058533563758545
2010-05-22,65.8,53.0,58.44583333333333,0.0,,2010,5,22,142,5,141,0.6433365204044917,-0.765583517007675,58.42083333333333,58.32916666666667,58.2125,57.75,57.3125,58.09940476190476,0.24535533297189346,57.80029761904762,0.3659829883629585,57.28402777777777,0.6015396546351349
2010-05-23,65.9,53.0,58.5,0.0,,2010,5,23,143,6,142,0.6300720909843687,-0.7765366444428655,58.44583333333333,58.42083333333333,58.32916666666667,57.85,57.3875,58.19880952380952,0.21983151015469088,57.88125,0.37501691557209516,57.36083333333333,0.5977393956045499
2010-05-24,66.1,53.1,58.6,0.0,,2010,5,24,144,0,143,0.6166212130956382,-0.7872599821916922,58.5,58.44583333333333,58.42083333333333,58.0125,57.43333333333334,58.291666666666664,0.1819550463401036,57.96071428571428,0.38017692366038836,57.43513888888889,0.5961208045101508
2010-05-25,66.2,53.2,58.69166666666666,0.0,,2010,5,25,145,1,144,0.6029878670694714,-0.7977503570459932,58.6,58.5,58.44583333333333,58.12083333333334,57.44583333333333,58.37559523809524,0.16656991239121996,58.04404761904762,0.3835343476769274,57.50944444444444,0.5978108344135687
2010-05-26,66.3,53.3,58.78333333333333,0.0,,2010,5,26,146,2,145,0.5891760872322963,-0.8080046647350754,58.69166666666666,58.6,58.5,58.2125,57.5625,58.457142857142856,0.16068635853684335,58.13303571428572,0.3785567237154473,57.58083333333333,0.6070897381703988
2010-05-27,66.2,53.4,58.825,0.0,,2010,5,27,147,3,146,0.5751899607119775,-0.8180198708443175,58.78333333333333,58.69166666666666,58.6,58.32916666666667,57.65833333333333,58.53869047619048,0.160686358536819,58.220238095238095,0.37763269991262266,57.65,0.622270861365411
2010-05-28,66.3,53.5,58.9,0.0,,2010,5,28,148,4,147,0.5610336262283677,-0.8277930117131022,58.825,58.78333333333333,58.69166666666666,58.42083333333333,57.708333333333336,58.60952380952381,0.16220975299890408,58.30357142857143,0.3727921370023848,57.718888888888884,0.6344314562420913
2010-05-29,66.4,53.6,59.0375,0.0,,2010,5,29,149,5,148,0.5467112728685939,-0.8373211953118121,58.9,58.825,58.78333333333333,58.44583333333333,57.75,58.677976190476194,0.17021762836144483,58.38869047619048,0.3623265447491236,57.78875000000001,0.6455279682235807
2010-05-30,66.4,53.7,59.1,0.0,,2010,5,30,150,6,149,0.5322271388474397,-0.8466016020976267,59.0375,58.9,58.825,58.5,57.85,58.762499999999996,0.18220930679078015,58.48065476190476,0.35096253156800417,57.86083333333333,0.6605390083934808
2010-05-31,66.3,53.7,59.10833333333333,0.0,,2010,5,31,151,0,150,0.5175855102531889,-0.8556314858488706,59.1,59.0375,58.9,58.6,58.0125,58.848214285714285,0.1792450917312347,58.569940476190474,0.3369006968187942,57.93305555555556,0.6739445890189638
2010-06-01,66.4,53.7,59.12916666666666,0.0,,2010,6,1,152,1,151,0.5027907197793043,-0.8644081744776648,59.10833333333333,59.1,59.0375,58.69166666666666,58.12083333333334,58.920833333333334,0.16427097644861327,58.64821428571429,0.3244971219789989,58.002638888888896,0.6841987820363131
2010-06-02,66.6,53.7,59.24166666666667,0.0,,2010,6,2,153,2,152,0.4878471454423119,-0.8729290708206411,59.12916666666666,59.10833333333333,59.1,58.78333333333333,58.2125,58.983333333333334,0.14459794194415165,58.720238095238095,0.31001730523873694,58.07055555555556,0.6917375788790606
2010-06-03,66.7,53.8,59.35833333333334,0.0,,2010,6,3,154,3,153,0.47275920928627757,-0.881191653407483,59.24166666666667,59.12916666666666,59.10833333333333,58.825,58.32916666666667,59.04880952380952,0.14269873823493226,58.793749999999996,0.3022827591051754,58.14069444444444,0.7004887484820467
2010-06-04,66.8,53.8,59.42916666666667,0.0,,2010,6,4,155,4,154,0.4575313760742512,-0.8891934772070711,59.35833333333334,59.24166666666667,59.12916666666666,58.9,58.42083333333333,59.125,0.14563478547515665,58.867261904761904,0.30573164811411796,58.21361111111111,0.7098411380385506
2010-06-05,66.9,53.9,59.50416666666666,0.0,,2010,6,5,156,5,155,0.44216815196707204,-0.8969321743510065,59.42916666666667,59.35833333333334,59.24166666666667,59.0375,58.44583333333333,59.20059523809524,0.14671220432914275,58.93928571428571,0.31119477115049127,58.29013888888889,0.7131097271237693
2010-06-06,67.1,53.9,59.6375,0.0,,2010,6,6,157,6,156,0.42667408318992467,-0.9044054548343001,59.50416666666666,59.42916666666667,59.35833333333334,59.1,58.5,59.2672619047619,0.16512180849254432,59.014880952380956,0.3106492816500362,58.368611111111115,0.7128488032869666
2010-06-07,67.3,54.0,59.77916666666667,0.0,,2010,6,7,158,0,157,0.4110537546870351,-0.9116111071930239,59.6375,59.50416666666666,59.42916666666667,59.10833333333333,58.6,59.34404761904762,0.19639189171628987,59.09613095238095,0.31435757430512606,58.44986111111111,0.7139697009512393
2010-06-08,67.3,54.0,59.8125,0.0,,2010,6,8,159,1,158,0.3953117887649151,-0.9185469991587165,59.77916666666667,59.6375,59.50416666666666,59.12916666666666,58.69166666666666,59.43988095238095,0.22394114459607786,59.18035714285714,0.3288375853036526,58.53208333333334,0.7204758348759085
2010-06-09,67.4,54.1,59.84583333333333,0.0,,2010,6,9,160,2,159,0.37945284372454435,-0.925211078289358,59.8125,59.77916666666667,59.6375,59.24166666666667,58.78333333333333,59.53750000000001,0.2146675940274354,59.260416666666664,0.33704563432056295,58.61291666666667,0.723660532688621
2010-06-10,67.6,54.1,59.95416666666666,0.0,,2010,6,10,161,3,160,0.36348161248290634,-0.9316013725767187,59.84583333333333,59.8125,59.77916666666667,59.35833333333334,58.825,59.62380952380953,0.19659594840893194,59.33630952380952,0.34095622107214607,58.693333333333335,0.722102148875258
2010-06-11,67.9,54.2,60.06666666666666,0.0,,2010,6,11,162,4,161,0.3474028211842774,-0.9377159910299093,59.95416666666666,59.84583333333333,59.8125,59.42916666666667,58.9,59.708928571428565,0.19141633065073554,59.41696428571429,0.34423853895581963,58.776944444444446,0.7178808324003136
2010-06-12,68.0,54.2,60.12083333333334,0.0,,2010,6,12,163,5,162,0.3312212278016865,-0.9435531242349544,60.06666666666666,59.95416666666666,59.84583333333333,59.50416666666666,59.0375,59.8,0.18774675121599635,59.500297619047615,0.35061935540723516,58.860416666666666,0.7173878271482892
2010-06-13,68.1,54.2,60.17083333333333,0.0,,2010,6,13,164,6,163,0.31494162072895193,-0.9491110448902284,60.12083333333334,60.06666666666666,59.95416666666666,59.6375,59.1,59.88809523809523,0.16959968818474272,59.57767857142858,0.36004216552732066,58.9425,0.7159808600474891
2010-06-14,68.3,54.3,60.325,0.0,,2010,6,14,165,0,164,0.2985688173637202,-0.9543881083175908,60.17083333333333,60.12083333333334,60.06666666666666,59.77916666666667,59.10833333333333,59.964285714285715,0.15763473702521485,59.65416666666666,0.3644748006940739,59.02458333333333,0.7107483762279513
2010-06-15,68.7,54.3,60.475,0.0,,2010,6,15,166,1,165,0.2821076626819194,-0.9593827529490743,60.325,60.17083333333333,60.12083333333334,59.8125,59.12916666666666,60.0422619047619,0.18365547095069615,59.74107142857143,0.36933345895856,59.110416666666666,0.7069905714390963
2010-06-16,68.8,54.4,60.5375,0.0,,2010,6,16,167,2,166,0.26556302780405594,-0.9640935007889755,60.475,60.325,60.17083333333333,59.84583333333333,59.24166666666667,60.136904761904766,0.2137548538996678,59.83720238095238,0.3729447392576797,59.197916666666664,0.7080566988550011
2010-06-17,68.9,54.4,60.60833333333334,0.0,,2010,6,17,168,3,167,0.24893980855376657,-0.9685189578512204,60.5375,60.475,60.325,59.95416666666666,59.35833333333334,60.23571428571428,0.2166246906824762,59.92976190476191,0.37457189645736344,59.282083333333325,0.7123476092327786
2010-06-18,69.1,54.5,60.725,0.0,,2010,6,18,169,4,168,0.23224292400907015,-0.9726578145718654,60.60833333333334,60.5375,60.475,60.06666666666666,59.42916666666667,60.329166666666666,0.21602468994580257,60.019047619047626,0.3768569205715683,59.365,0.7172725319275953
2010-06-19,69.3,54.6,60.8625,0.0,,2010,6,19,170,5,169,0.21547731504673012,-0.976508846196619,60.725,60.60833333333334,60.5375,60.12083333333334,59.50416666666666,60.42321428571429,0.22578127145356014,60.111607142857146,0.37995367242855965,59.448750000000004,0.724707754217758
2010-06-20,69.5,54.7,61.00833333333333,0.0,,2010,6,20,171,6,170,0.19864794288017112,-0.9800709131432666,60.8625,60.725,60.60833333333334,60.17083333333333,59.6375,60.52916666666666,0.234100919990148,60.20863095238095,0.3862848478365695,59.53319444444445,0.7372393715507901
2010-06-21,69.5,54.9,61.07916666666667,0.0,,2010,6,21,172,0,171,0.18175978759137534,-0.9833429613388902,61.00833333333333,60.8625,60.725,60.325,59.77916666666667,60.648809523809526,0.23445556375385934,60.30654761904761,0.40372436241185167,59.61944444444444,0.7537870014472365
2010-06-22,69.5,55.0,61.10416666666666,0.0,,2010,6,22,173,1,172,0.16481784665719793,-0.9863240225317866,61.07916666666667,61.00833333333333,60.8625,60.475,59.8125,60.75654761904762,0.23413623199270445,60.39940476190476,0.422174674800532,59.70722222222222,0.7656398775500688
2010-06-23,69.6,55.0,61.175,0.0,,2010,6,23,174,2,173,0.14782713347053048,-0.9890132145779883,61.10416666666666,61.07916666666667,61.00833333333333,60.5375,59.84583333333333,60.84642857142857,0.22874239224515555,60.49166666666667,0.4251759314078518,59.79402777777777,0.7716516185860932
2010-06-24,69.7,55.1,61.29166666666666,0.0,,2010,6,24,175,3,174,0.13079267585675922,-0.9914097417023038,61.175,61.10416666666666,61.07916666666667,60.60833333333334,59.95416666666666,60.9375,0.211503655513892,60.58660714285714,0.41821244860264717,59.87986111111111,0.7774472263859474
2010-06-25,69.7,55.2,61.333333333333336,0.0,,2010,6,25,176,4,175,0.11371951458594969,-0.9935128947338007,61.29166666666666,61.175,61.10416666666666,60.725,60.06666666666666,61.03511904761905,0.190953642673355,60.68214285714286,0.41538401477464826,59.96652777777778,0.7853037422507201
2010-06-26,69.6,55.2,61.32083333333333,0.0,,2010,6,26,177,5,176,0.0966127018812031,-0.9953220513156602,61.333333333333336,61.29166666666666,61.175,60.8625,60.12083333333334,61.1220238095238,0.1626195124194029,60.77261904761905,0.4089108758574576,60.05152777777778,0.7908052507441296
2010-06-27,69.7,55.3,61.37916666666666,0.0,,2010,6,27,178,6,177,0.07947729992362097,-0.9968366760893436,61.32083333333333,61.333333333333336,61.29166666666666,61.00833333333333,60.17083333333333,61.1875,0.12963624321525588,60.858333333333334,0.3869568153191908,60.13472222222222,0.7886029141428086
2010-06-28,69.7,55.3,61.395833333333336,0.0,,2010,6,28,179,0,178,0.062318379354325076,-0.998056320853012,61.37916666666666,61.32083333333333,61.333333333333336,61.07916666666667,60.325,61.24047619047618,0.11959892188395582,60.94464285714286,0.3552770247928243,60.21736111111111,0.7846406944054969
2010-06-29,69.6,55.3,61.333333333333336,0.0,,2010,6,29,180,1,179,0.04514101777397193,-0.9989806246941579,61.395833333333336,61.37916666666666,61.32083333333333,61.10416666666666,60.475,61.285714285714285,0.10771342784945623,61.02113095238095,0.3256463997729239,60.29597222222222,0.7804839986769164
2010-06-30,69.6,55.3,61.3375,0.0,,2010,6,30,181,2,180,0.02795029824021032,-0.999609314096404,61.333333333333336,61.395833333333336,61.37916666666666,61.175,60.5375,61.31845238095239,0.07236326276733912,61.08244047619048,0.29419771105801035,60.370416666666664,0.7689000686782692
2010-07-01,69.8,55.4,61.475,0.0,,2010,7,1,182,3,181,0.01075130776352193,-0.9999422030204416,61.3375,61.333333333333336,61.395833333333336,61.29166666666666,60.60833333333334,61.34166666666666,0.0351912762672277,61.139583333333334,0.25533699660732945,60.44472222222222,0.7502130391343979
2010-07-02,69.9,55.4,61.525,0.0,,2010,7,2,183,4,182,-0.00645086419810515,-0.9999791929590823,61.475,61.3375,61.333333333333336,61.333333333333336,60.725,61.36785714285714,0.054630190108997605,61.20148809523808,0.21912198007936645,60.52291666666667,0.730354738180566
2010-07-03,69.8,55.4,61.51666666666667,0.0,,2010,7,3,184,5,183,-0.023651127245231586,-0.9997202729664083,61.525,61.475,61.3375,61.32083333333333,60.8625,61.39523809523809,0.0776323754220506,61.258630952380955,0.18730733894722404,60.59902777777778,0.7109465684202851
2010-07-04,69.9,55.5,61.5625,0.0,,2010,7,4,185,6,184,-0.04084439154329611,-0.9991655196610109,61.51666666666667,61.525,61.475,61.37916666666666,61.00833333333333,61.42321428571429,0.08153820475924535,61.30535714285714,0.1605731302477126,60.67097222222222,0.6899616182388965
2010-07-05,70.0,55.5,61.583333333333336,0.0,,2010,7,5,186,0,185,-0.05802556932878035,-0.9983150972033183,61.5625,61.51666666666667,61.525,61.395833333333336,61.07916666666667,61.449404761904766,0.09358561425318616,61.34494047619047,0.14965396849314572,60.742083333333326,0.6671194134351428
2010-07-06,70.2,55.5,61.68333333333334,0.0,,2010,7,6,187,1,186,-0.07518957641475855,-0.9971692572470178,61.583333333333336,61.5625,61.51666666666667,61.333333333333336,61.10416666666666,61.476190476190474,0.10213899518793278,61.38095238095239,0.14120129336911832,60.81138888888889,0.64159196211435
2010-07-07,70.3,55.5,61.73333333333333,0.0,,2010,7,7,188,2,187,-0.09233133369539122,-0.9957283388645872,61.68333333333334,61.583333333333336,61.5625,61.3375,61.175,61.52619047619048,0.10614003802207936,61.42232142857143,0.13869052531440665,60.879583333333336,0.6209093623896577
2010-07-08,70.3,55.5,61.7375,0.0,,2010,7,8,189,3,188,-0.10944576864891556,-0.993992768446958,61.73333333333333,61.68333333333334,61.583333333333336,61.475,61.29166666666666,61.5827380952381,0.09355469073271215,61.46220238095238,0.1423293727048895,60.94472222222222,0.6037527648153378
2010-07-09,70.1,55.6,61.69583333333333,0.0,,2010,7,9,190,4,189,-0.12652781683868314,-0.9919630595773397,61.7375,61.73333333333333,61.68333333333334,61.525,61.333333333333336,61.6202380952381,0.09575566210285061,61.49404761904761,0.15085860290220152,61.00888888888889,0.5811419566845124
2010-07-10,70.3,55.6,61.72916666666666,0.0,,2010,7,10,191,5,190,-0.1435724234118113,-0.9896398128792412,61.69583333333333,61.7375,61.73333333333333,61.51666666666667,61.32083333333333,61.64464285714286,0.08896636008553162,61.51994047619047,0.15225493980811722,61.07055555555555,0.550835238895576
2010-07-11,70.4,55.7,61.8125,0.0,,2010,7,11,192,6,191,-0.16057454459499376,-0.9870237158387383,61.72916666666666,61.69583333333333,61.7375,61.5625,61.37916666666666,61.675,0.07280745789599694,61.549107142857146,0.15027733061801987,61.12972222222222,0.5213241748423426
2010-07-12,70.4,55.8,61.8625,0.0,,2010,7,12,193,0,192,-0.17752914918703497,-0.984115542601034,61.8125,61.72916666666666,61.69583333333333,61.583333333333336,61.395833333333336,61.71071428571428,0.06967422302289586,61.58005952380953,0.15705607097787008,61.187916666666666,0.49536084171663697
2010-07-13,70.4,55.9,61.89166666666667,0.0,,2010,7,13,194,1,193,-0.19443122004766195,-0.9809161537413774,61.8625,61.8125,61.72916666666666,61.68333333333334,61.333333333333336,61.75059523809524,0.06429949146390207,61.613392857142856,0.16430358870109907,61.24597222222222,0.46725061388449735
2010-07-14,70.4,55.9,61.93333333333334,0.0,,2010,7,14,195,2,194,-0.2112757555821793,-0.9774264960104055,61.89166666666667,61.8625,61.8125,61.73333333333333,61.3375,61.78035714285714,0.0752585929940507,61.6532738095238,0.158764414607064,61.30333333333333,0.43524308397270245
2010-07-15,70.4,56.1,61.97083333333333,0.0,,2010,7,15,196,3,195,-0.2280577712215198,-0.9736476020539838,61.93333333333334,61.89166666666667,61.8625,61.7375,61.475,61.80892857142857,0.090792185229817,61.69583333333333,0.14703261455317226,61.35694444444445,0.40883345711696106
2010-07-16,70.3,56.2,61.975,0.0,,2010,7,16,197,4,196,-0.24477230089725957,-0.9695805901076308,61.97083333333333,61.93333333333334,61.89166666666667,61.69583333333333,61.525,61.842261904761905,0.10230074838935861,61.731249999999996,0.1494447522434439,61.40680555555556,0.3882608759879891
2010-07-17,70.2,56.3,61.958333333333336,0.0,,2010,7,17,198,5,197,-0.2614143985111562,-0.965226663665613,61.975,61.97083333333333,61.93333333333334,61.72916666666666,61.51666666666667,61.88214285714285,0.08929100513046212,61.763392857142854,0.15006389816854016,61.45472222222222,0.36530201469706985
2010-07-18,70.2,56.3,61.94166666666666,0.0,,2010,7,18,199,6,198,-0.2779791393987801,-0.9605871111248129,61.958333333333336,61.975,61.97083333333333,61.8125,61.5625,61.914880952380955,0.06156039748899029,61.79494047619047,0.140313851605378,61.499722222222225,0.3396966850056253
2010-07-19,70.2,56.4,61.95,0.0,,2010,7,19,200,0,199,-0.2944616217868012,-0.9556633054034704,61.94166666666666,61.958333333333336,61.975,61.8625,61.583333333333336,61.93333333333334,0.04201245405369381,61.822023809523806,0.12805485698237035,61.540277777777774,0.31580215729910943
2010-07-20,70.0,56.4,61.85416666666666,0.0,,2010,7,20,201,1,200,-0.3108569682435036,-0.9504567035349151,61.95,61.94166666666666,61.958333333333336,61.89166666666667,61.68333333333334,61.94583333333333,0.02815713183884189,61.848214285714285,0.11196709353803014,61.57652777777778,0.29718604311346863
2010-07-21,69.7,56.4,61.73333333333333,0.0,,2010,7,21,202,2,201,-0.3271603271220951,-0.9449688462364056,61.85416666666666,61.95,61.94166666666666,61.93333333333334,61.73333333333333,61.9404761904762,0.04087542371483329,61.860416666666666,0.1014287622035311,61.60472222222222,0.28110971029376036
2010-07-22,69.6,56.4,61.67916666666667,0.0,,2010,7,22,203,3,202,-0.34336687399638804,-0.939201357453208,61.73333333333333,61.85416666666666,61.95,61.97083333333333,61.7375,61.91190476190476,0.08866383960976867,61.860416666666666,0.1014287622035311,61.62652777777778,0.2637740095792027
2010-07-23,69.6,56.4,61.65416666666667,0.0,,2010,7,23,204,4,203,-0.3594718130884232,-0.9331559438780432,61.67916666666667,61.73333333333333,61.85416666666666,61.975,61.69583333333333,61.87023809523809,0.11951940246446364,61.856249999999996,0.1078607790083819,61.645694444444445,0.2447105260086939
2010-07-24,69.7,56.5,61.73333333333333,0.0,,2010,7,24,205,5,204,-0.3754703786876202,-0.9268343944460494,61.65416666666667,61.67916666666667,61.73333333333333,61.958333333333336,61.72916666666666,61.824404761904766,0.13336433171157366,61.853273809523806,0.11307637927797035,61.66166666666667,0.22799570221910948
