date,temp_max,temp_min,temp_mean,precipitation,wind_speed_max,weather,year,month,day,day_of_year,day_of_week,time_index,doy_sin,doy_cos,temp_lag_1,temp_lag_2,temp_lag_3,temp_lag_7,temp_lag_14,temp_roll_mean_7,temp_roll_std_7,temp_roll_mean_14,temp_roll_std_14,temp_roll_mean_30,temp_roll_std_30
2013-01-02,6.1,-1.1,2.5,0.0,3.2,sun,2013,1,2,2,2,367,0.03439806061360801,0.9994082116062598,1.1,1.1,2.2,5.0,5.0,3.6000000000000005,2.112463017427837,4.082142857142857,1.6490798300003615,4.858333333333333,1.8940507281800971
2013-01-03,6.7,-1.7,2.5,4.1,3.0,rain,2013,1,3,3,3,368,0.051584366869408364,0.9986686402879997,2.5,1.1,1.1,5.55,3.9,3.2428571428571433,2.0466290519268036,3.903571428571429,1.6771615542697764,4.665,1.8254026480714398
2013-01-04,10.0,2.2,6.1,2.5,2.8,rain,2013,1,4,4,4,369,0.06875540848113941,0.9976335468520451,2.5,2.5,1.1,6.1000000000000005,3.3000000000000003,2.8071428571428574,1.7810176331311687,3.8035714285714284,1.7186157539979205,4.433333333333334,1.627476009322276
2013-01-05,6.7,4.4,5.550000000000001,3.0,3.1,rain,2013,1,5,5,5,370,0.08590610426133272,0.9963032375991965,6.1,2.5,2.5,4.15,6.1000000000000005,2.807142857142857,1.7810176331311682,4.003571428571428,1.815686380674473,4.415000000000001,1.6045812645306499
2013-01-06,7.2,2.8,5.0,2.0,3.0,rain,2013,1,6,6,6,371,0.10303137904317879,0.9946781061893646,5.550000000000001,6.1,2.5,2.2,5.25,3.007142857142857,2.0195768062123336,3.9642857142857144,1.7722680570200997,4.378333333333333,1.5637975072489987
2013-01-07,10.0,4.4,7.2,2.3,7.3,rain,2013,1,7,7,0,372,0.1201261651823505,0.9927586335250793,5.0,5.550000000000001,6.1,1.1,4.199999999999999,3.4071428571428575,2.1084015611020277,3.9464285714285716,1.7595305630188796,4.36,1.552772825714014
2013-01-08,11.7,5.6,8.649999999999999,16.3,6.3,rain,2013,1,8,8,1,373,0.13718540405660057,0.9905453876091833,7.2,5.0,5.550000000000001,1.1,4.199999999999999,4.2785714285714285,2.2516396142325386,4.160714285714286,1.9636287612702275,4.433333333333334,1.6338727704093357
2013-01-09,10.0,1.7,5.85,38.4,5.1,rain,2013,1,9,9,2,374,0.1542040475626894,0.988039023376751,8.649999999999999,7.2,5.0,2.5,5.0,5.357142857142857,2.2833507124817136,4.478571428571429,2.301564207706911,4.5633333333333335,1.806021219055352
2013-01-10,3.3,-0.6,1.35,0.3,2.1,snow,2013,1,10,10,3,375,0.17117705961019986,0.985240282501282,5.85,8.649999999999999,7.2,2.5,5.55,5.835714285714286,1.904318400748371,4.539285714285714,2.3274431804539284,4.545,1.789449443360959
2013-01-11,2.8,-2.8,0.0,0.0,1.9,drizzle,2013,1,11,11,4,376,0.18809941761179758,0.9821499931752291,1.35,5.85,8.649999999999999,6.1,6.1000000000000005,5.671428571428572,2.256999694073503,4.239285714285715,2.4543664834666745,4.366666666666666,1.8333281086654971
2013-01-12,2.8,-3.9,-0.55,0.0,2.0,sun,2013,1,12,12,5,377,0.20496611396949532,0.9787690698649216,0.0,1.35,5.85,5.550000000000001,4.15,4.8,3.0884192288828958,3.8035714285714284,2.6335457442036043,4.181666666666667,1.9836609890654837
2013-01-13,2.2,-4.4,-1.1,0.0,1.5,sun,2013,1,13,13,6,378,0.22177215755648186,0.975098513039961,-0.55,0.0,1.35,5.0,2.2,3.928571428571428,3.6508968239390076,3.467857142857143,2.8745305397882883,3.988333333333333,2.1514903949449216
2013-01-14,3.3,-2.2,0.5499999999999998,0.0,1.3,sun,2013,1,14,14,0,379,0.23851257519407648,0.9711394088771653,-1.1,-0.55,0.0,7.2,1.1,3.057142857142857,4.057855403558734,3.232142857142857,3.1119871924084146,3.8316666666666666,2.3433134267724367
2013-01-15,6.7,-0.6,3.0500000000000003,0.0,2.3,sun,2013,1,15,15,1,380,0.2551824131233728,0.9668929289391521,0.5499999999999998,-1.1,-0.55,8.649999999999999,1.1,2.1071428571428568,3.6878662045765034,3.1928571428571426,3.1442779006447945,3.7666666666666666,2.4076864461529315
2013-01-16,6.1,-3.9,1.1,0.0,1.8,drizzle,2013,1,16,16,2,381,0.2717767384711357,0.9623603298276545,3.0500000000000003,0.5499999999999998,-1.1,5.85,2.5,1.307142857142857,2.4221940074082,3.332142857142857,3.0871076295593,3.7016666666666667,2.3995503649690324
2013-01-17,3.9,-2.8,0.55,0.0,1.0,drizzle,2013,1,17,17,3,382,0.2882906407095177,0.9575429528116719,1.1,3.0500000000000003,0.5499999999999998,1.35,2.5,0.6285714285714287,1.3774545191698186,3.232142857142857,3.138385617752224,3.5716666666666668,2.4322078565515928
2013-01-18,3.3,-1.1,1.1,0.0,1.3,drizzle,2013,1,18,18,4,383,0.3047192331091634,0.9524422234305676,0.55,1.1,3.0500000000000003,0.0,6.1,0.5142857142857142,1.3403091327857832,3.092857142857143,3.2156981023899007,3.515,2.483328897627766
2013-01-19,1.1,-0.6,0.25,0.0,1.9,drizzle,2013,1,19,19,5,384,0.321057654185271,0.9470596510722283,1.1,0.55,1.1,-0.55,5.550000000000001,0.6714285714285715,1.3344340694521735,2.735714285714286,3.1326094168027834,3.385,2.504896928156863
2013-01-20,3.3,-0.6,1.35,0.0,2.1,drizzle,2013,1,20,20,6,385,0.3373010691361842,0.9413968285264122,0.25,1.1,0.55,-1.1,5.0,0.7857142857142857,1.2435548123942792,2.357142857142857,3.086250970829295,3.263333333333333,2.5668957951168454
2013-01-21,2.2,-1.7,0.2500000000000001,0.0,1.1,drizzle,2013,1,21,21,0,386,0.3534446712740877,0.9354554315134164,1.35,0.25,1.1,0.5499999999999998,7.2,1.1357142857142857,0.9294775798420108,2.096428571428571,2.998747449142053,3.1983333333333333,2.590515969552356
2013-01-22,3.3,-1.7,0.7999999999999999,0.0,0.6,drizzle,2013,1,22,22,1,387,0.3694836834473831,0.9292372181882051,0.2500000000000001,1.35,0.25,3.0500000000000003,8.649999999999999,1.092857142857143,0.9671386368342101,1.5999999999999999,2.6430605802306024,3.0033333333333334,2.584734140044713
2013-01-23,7.2,2.2,4.7,5.1,3.1,rain,2013,1,23,23,2,388,0.38541335945432564,0.9227440286201427,0.7999999999999999,0.2500000000000001,1.35,1.1,5.85,0.7714285714285715,0.43670846764710824,1.0392857142857144,1.6950355761444345,2.855,2.5790385137047593
2013-01-24,7.2,1.1,4.15,5.8,2.6,rain,2013,1,24,24,3,389,0.4012289854475009,0.9159777842484877,4.7,0.7999999999999999,0.2500000000000001,0.55,1.35,1.2857142857142858,1.5609063301264934,0.9571428571428572,1.4548139112901026,2.871666666666667,2.5896239686198874
2013-01-25,10.6,2.8,6.699999999999999,3.0,2.1,rain,2013,1,25,25,4,390,0.4169258813287287,0.908940487313808,4.15,4.7,0.7999999999999999,1.1,0.0,1.8,1.8452642087246944,1.1571428571428573,1.6869245050428245,2.8699999999999997,2.588755525810391
2013-01-26,8.3,3.9,6.1000000000000005,2.3,4.5,rain,2013,1,26,26,5,391,0.4324994021339788,0.901634220265486,6.699999999999999,4.15,4.7,0.25,-0.55,2.6,2.5648261799454724,1.6357142857142857,2.2044036845358668,2.9266666666666667,2.654752840412493
2013-01-27,5.6,3.9,4.75,1.8,4.5,rain,2013,1,27,27,6,392,0.44794493940789115,0.8940611451454876,6.1000000000000005,6.699999999999999,4.15,1.35,-1.1,3.435714285714286,2.6238829822921286,2.1107142857142858,2.4045772514605277,2.9450000000000003,2.675313388023536
2013-01-28,6.1,3.3,4.699999999999999,7.9,3.2,rain,2013,1,28,28,0,393,0.4632579225674917,0.88622350294858,4.75,6.1000000000000005,6.699999999999999,0.2500000000000001,0.5499999999999998,3.9214285714285713,2.484427691115455,2.5285714285714285,2.3101543642823743,2.9,2.6314084336772248
2013-01-29,8.3,5.0,6.65,4.3,3.9,rain,2013,1,29,29,1,394,0.4784338202547012,0.8781236129591848,4.699999999999999,4.75,6.1000000000000005,0.7999999999999999,3.0500000000000003,4.557142857142857,1.8855654703185045,2.825,2.302987190585245,2.9183333333333334,2.642311009564243
2013-01-30,8.9,6.7,7.800000000000001,3.6,3.9,rain,2013,1,30,30,2,395,0.49346814167723735,0.8697638720650646,6.65,4.699999999999999,4.75,4.7,1.1,5.392857142857143,1.057287634873983,3.082142857142857,2.5207299875887923,3.066666666666667,2.7242314111707238
2013-01-31,9.4,7.2,8.3,3.0,4.0,rain,2013,1,31,31,3,396,0.5083564379375122,0.8611467540480452,7.800000000000001,6.65,4.699999999999999,4.15,0.55,5.835714285714286,1.3322019009002244,3.560714285714286,2.741783429380611,3.29,2.8300237601049667
2013-02-01,11.7,5.0,8.35,0.3,2.9,rain,2013,2,1,32,4,397,0.5230943033491326,0.8522748088519838,8.3,7.800000000000001,6.65,6.699999999999999,1.1,6.428571428571429,1.3795703264837702,4.114285714285715,2.8666805093796,3.5300000000000002,2.941017886191205
2013-02-02,6.1,2.8,4.449999999999999,0.0,2.0,drizzle,2013,2,2,33,5,398,0.5376773767406141,0.8431506618282,8.35,8.3,7.800000000000001,6.1000000000000005,0.25,6.664285714285714,1.5625071428408945,4.632142857142857,2.9343199410567458,3.725,3.061826984458568
2013-02-03,8.9,2.8,5.85,2.3,2.9,rain,2013,2,3,34,6,399,0.5521013427459208,0.8337770129585915,4.449999999999999,8.35,8.3,4.75,1.35,6.428571428571428,1.7722060505806136,4.932142857142857,2.653053911051339,3.79,3.0556166486403855
2013-02-04,10.6,6.7,8.65,0.0,2.6,rain,2013,2,4,35,0,400,0.5663619330814524,0.8241566360566663,5.85,4.449999999999999,8.35,4.699999999999999,0.2500000000000001,6.585714285714286,1.6425879696672214,5.253571428571429,2.4505465862595486,3.7816666666666667,3.0494341853161444
2013-02-05,10.0,6.7,8.35,3.3,5.1,rain,2013,2,5,36,1,401,0.580454927809098,0.8142923779467267,8.65,5.85,4.449999999999999,6.65,0.7999999999999999,7.1499999999999995,1.5633830837855758,5.853571428571429,2.1398655857961013,3.8850000000000002,3.1618728081901772
2013-02-06,10.6,6.1,8.35,1.0,4.5,rain,2013,2,6,37,2,402,0.5943761565849831,0.804187157621448,8.35,8.65,5.85,7.800000000000001,4.7,7.392857142857143,1.6042725691698088,6.392857142857143,1.667547386347405,3.996666666666667,3.260234107664913
2013-02-07,9.4,3.3,6.35,1.3,4.1,rain,2013,2,7,38,3,403,0.6081214998935418,0.7938439653781019,8.35,8.35,8.65,8.3,4.15,7.471428571428571,1.640593678839413,6.653571428571429,1.6678480245414489,4.035,3.3056417291320805
2013-02-08,7.8,2.2,5.0,0.0,1.3,sun,2013,2,8,39,4,404,0.6216868902665479,0.7832658619336791,6.35,8.35,8.35,8.35,6.699999999999999,7.192857142857142,1.642008062157645,6.810714285714285,1.509989629540039,3.9583333333333335,3.2204915916601995
2013-02-09,8.3,4.4,6.3500000000000005,0.3,1.3,rain,2013,2,9,40,5,405,0.6350683134867438,0.7724559775191742,5.0,6.35,8.35,4.449999999999999,6.1000000000000005,6.714285714285714,1.7341458718234026,6.689285714285714,1.5860180631704919,3.93,3.206985909025744
2013-02-10,8.9,1.7,5.3,0.0,2.0,drizzle,2013,2,10,41,6,406,0.6482618097757122,0.7614175109532997,6.3500000000000005,5.0,6.35,5.85,4.75,6.985714285714285,1.4453126206564468,6.707142857142857,1.5802698336842758,4.096666666666667,3.1981927367826373
2013-02-11,8.3,4.4,6.3500000000000005,0.3,1.4,rain,2013,2,11,42,0,407,0.6612634749656386,0.7501537286959042,5.3,6.3500000000000005,5.0,8.65,4.699999999999999,6.9071428571428575,1.5298225854187735,6.746428571428572,1.5340324294177345,4.2733333333333325,3.1092391056481925
2013-02-12,11.1,7.2,9.15,1.0,5.6,rain,2013,2,12,43,1,408,0.6740694616546161,0.7386679638813748,6.3500000000000005,5.3,6.3500000000000005,8.35,6.65,6.578571428571429,1.3266050476238964,6.864285714285714,1.424163529318716,4.503333333333333,2.993179987368221
2013-02-13,9.4,7.2,8.3,2.3,4.1,rain,2013,2,13,44,2,409,0.6866759803451553,0.726963615332308,9.15,6.3500000000000005,5.3,8.35,7.800000000000001,6.692857142857143,1.5243655979425412,7.042857142857144,1.5466909022983661,4.845,2.915515864923513
2013-02-14,9.4,5.6,7.5,1.0,2.2,rain,2013,2,14,45,3,410,0.6990793005655562,0.7150441465537444,8.3,9.15,6.3500000000000005,6.35,8.3,6.685714285714285,1.5153971662335977,7.078571428571428,1.5710988665107728,5.1033333333333335,2.864736051310516
2013-02-15,13.3,5.0,9.15,0.0,2.4,drizzle,2013,2,15,46,4,411,0.7112757519738152,0.7029130847082615,7.5,8.3,9.15,5.0,8.35,6.8500000000000005,1.5351438586226724,7.021428571428571,1.537444718920342,5.251666666666667,2.8699538423938575
2013-02-16,11.1,3.9,7.5,0.0,5.6,rain,2013,2,16,47,5,412,0.7232617254437388,0.6905740195722294,9.15,7.5,8.3,6.3500000000000005,4.449999999999999,7.442857142857143,1.502616765132536,7.078571428571429,1.6040470794109567,5.5200000000000005,2.844613785069406
2013-02-17,9.4,4.4,6.9,0.0,3.4,rain,2013,2,17,48,6,413,0.7350336741329412,0.6780306024735382,7.5,9.15,7.5,5.3,5.85,7.607142857142857,1.4240284908868088,7.296428571428572,1.4156358024839988,5.751666666666667,2.7055015257336517
2013-02-18,7.8,3.9,5.85,0.0,1.9,rain,2013,2,18,49,0,414,0.746588114532413,0.6652865452111116,6.9,7.5,9.15,6.3500000000000005,8.65,7.835714285714286,1.0784689323737844,7.371428571428573,1.3598238412090995,5.945000000000001,2.565230042786374
2013-02-19,10.6,1.7,6.15,0.0,3.4,sun,2013,2,19,50,1,415,0.7579216274973472,0.6523456189565257,5.85,6.9,7.5,9.15,8.35,7.764285714285714,1.202675588605999,7.171428571428572,1.3632137207171282,6.131666666666667,2.3294398961735507
2013-02-20,7.8,1.1,4.45,1.5,2.1,rain,2013,2,20,51,2,416,0.7690308592589181,0.6392116531380588,6.15,5.85,6.9,8.3,8.35,7.335714285714286,1.160357087895273,7.014285714285715,1.3435642281501174,6.291666666666667,2.147415581148861
2013-02-21,6.7,3.9,5.3,0.5,6.2,rain,2013,2,21,52,3,417,0.7799125224167177,0.6258885343075018,4.45,6.15,5.85,7.5,6.35,6.785714285714286,1.492122170409921,6.735714285714286,1.4457402377898376,6.4316666666666675,1.8572543385764102
2013-02-22,7.8,3.9,5.85,9.4,8.1,rain,2013,2,22,53,4,418,0.7905633969115482,0.612380204990065,5.3,4.45,6.15,9.15,5.0,6.471428571428571,1.547271023139731,6.660714285714286,1.4937277286949946,6.581666666666666,1.5416338921648163
2013-02-23,10.0,3.9,6.95,0.3,4.6,rain,2013,2,23,54,5,419,0.8009803309782905,0.5986906625177214,5.85,5.3,4.45,7.5,6.3500000000000005,6.0,1.0016652800879133,6.721428571428572,1.4372401819665082,6.620000000000001,1.507143907734316
2013-02-24,8.9,5.0,6.95,0.0,5.5,rain,2013,2,24,55,6,420,0.8111602420785621,0.5848239578463322,6.95,5.85,5.3,6.9,5.3,5.921428571428571,0.8783778338778172,6.764285714285714,1.4342551767686578,6.713333333333334,1.4338237599902637
2013-02-25,10.6,3.3,6.949999999999999,2.3,7.1,rain,2013,2,25,56,0,421,0.8211001178128892,0.5707841943569036,6.95,6.95,5.85,5.85,6.3500000000000005,5.928571428571429,0.8878143306539678,6.882142857142857,1.3710758188731522,6.721666666666666,1.434469944958234
2013-02-26,8.9,3.9,6.4,0.5,3.8,rain,2013,2,26,57,1,422,0.8307970168121247,0.5565755266413303,6.949999999999999,6.95,6.95,6.15,9.15,6.0857142857142845,0.9655371068799826,6.925,1.3625132321163318,6.75,1.430155525663618
2013-02-27,10.0,4.4,7.2,4.6,1.8,rain,2013,2,27,58,2,423,0.8402480696078469,0.5422021592729844,6.4,6.949999999999999,6.95,4.45,8.3,6.121428571428572,0.972906788468392,6.728571428571429,1.206347680096624,6.805000000000001,1.381487828643317
2013-02-28,11.7,6.7,9.2,8.1,3.8,rain,2013,2,28,59,3,424,0.8494504794814806,0.527668345562516,7.2,6.4,6.949999999999999,5.3,7.5,6.514285714285713,0.7033931367039028,6.65,1.129499548813106,6.888333333333334,1.3243530192287098
2013-03-01,15.0,11.1,13.05,4.1,5.4,rain,2013,3,1,60,4,425,0.8584015232918917,0.512978386299228,9.2,7.2,6.4,5.85,9.15,7.071428571428571,1.0435744434623981,6.771428571428572,1.305567116047764,6.973333333333333,1.3887934066796075
2013-03-02,13.9,5.0,9.45,0.8,4.5,rain,2013,3,2,61,5,426,0.8670985522812081,0.4981366284784055,13.05,9.2,7.2,6.95,7.5,8.1,2.3586719427113096,7.05,2.053795735480213,7.1483333333333325,1.773924313848912
2013-03-03,11.1,2.2,6.65,0.0,2.8,sun,2013,3,3,62,6,427,0.8755389928586302,0.4831474640149687,9.45,13.05,9.2,6.95,6.9,8.457142857142857,2.34475097672596,7.189285714285715,2.15050786232784,7.186666666666667,1.8116925470557734
2013-03-04,13.3,0.0,6.65,0.0,3.9,sun,2013,3,4,63,0,428,0.8837203473619977,0.4680153284438345,6.65,9.45,13.05,6.949999999999999,5.85,8.414285714285715,2.3793756684115213,7.171428571428571,2.1541296909133663,7.13,1.8006033471570215
2013-03-05,9.4,6.1,7.75,0.0,2.4,rain,2013,3,5,64,1,429,0.8916401947968874,0.45274469960737107,6.65,6.65,9.45,6.4,6.15,8.371428571428572,2.4126156522982454,7.228571428571429,2.1268172578647744,7.203333333333333,1.7311513675791694
2013-03-06,7.2,5.0,6.1,11.9,4.1,rain,2013,3,6,65,2,430,0.8992961915530253,0.4373400963303323,7.75,6.65,6.65,7.2,4.45,8.564285714285715,2.279019212606328,7.342857142857143,2.107300236253505,7.266666666666667,1.714609301698561
2013-03-07,12.2,5.0,8.6,7.4,2.5,rain,2013,3,7,66,3,431,0.9066860720977985,0.4218060770826634,6.1,7.75,6.65,9.2,5.3,8.407142857142857,2.422194007408162,7.460714285714286,1.975053901058831,7.181666666666667,1.706856524550984
2013-03-08,11.7,2.2,6.949999999999999,0.0,2.6,drizzle,2013,3,8,67,4,432,0.9138076496466615,0.40614723863057883,8.6,6.1,7.75,13.05,5.85,8.321428571428571,2.39997519828459,7.696428571428571,1.8925424785105436,7.1899999999999995,1.7133552483056502
2013-03-09,12.8,1.1,6.95,0.0,1.3,fog,2013,3,9,68,5,433,0.9206588168102428,0.3903682146763026,6.949999999999999,8.6,6.1,9.45,6.95,7.450000000000001,1.2086493839544874,7.7749999999999995,1.831849632727227,7.1433333333333335,1.6996821880074668
2013-03-10,7.8,3.9,5.85,0.8,1.6,rain,2013,3,10,69,6,434,0.9272375462179537,0.374473674486883,6.95,6.949999999999999,8.6,6.65,6.95,7.0928571428571425,0.828868994186686,7.7749999999999995,1.831849632727227,7.163333333333333,1.693544199016652
2013-03-11,10.6,6.1,8.35,1.3,1.1,rain,2013,3,11,70,0,435,0.9335418911179212,0.35846832151248087,5.85,6.95,6.949999999999999,6.65,6.949999999999999,6.978571428571429,0.9468619852163573,7.696428571428571,1.8925424785105436,7.191666666666666,1.6629369186479273
2013-03-12,12.8,10.0,11.4,2.0,5.7,rain,2013,3,12,71,1,436,0.9395699859530622,0.342356891994542,8.35,5.85,6.95,7.75,6.4,7.221428571428571,1.0598180436822735,7.796428571428572,1.8870473767761111,7.258333333333334,1.6681128782886987
2013-03-13,11.7,9.4,10.55,2.3,3.7,rain,2013,3,13,72,2,437,0.945320046913132,0.3261441535642696,11.4,8.35,5.85,6.1,7.2,7.742857142857143,1.915600117332433,8.153571428571428,2.066999338107313,7.461666666666667,1.7885981475259591
2013-03-14,11.7,9.4,10.55,2.8,3.0,rain,2013,3,14,73,3,438,0.9507903724625832,0.3098349038318025,10.55,11.4,8.35,8.6,9.2,8.378571428571428,2.0153281665892093,8.392857142857142,2.1407095465375896,7.6016666666666675,1.8614734307352576
2013-03-15,14.4,8.9,11.65,0.0,4.3,rain,2013,3,15,74,4,439,0.9559793438440766,0.2934339689665273,10.55,10.55,11.4,6.949999999999999,13.05,8.657142857142857,2.1791490256957355,8.489285714285716,2.2091747999429803,7.648333333333334,1.9183093909847249
2013-03-16,10.6,4.4,7.5,4.3,6.4,rain,2013,3,16,75,5,440,0.9608854255574977,0.27694620226893646,11.65,10.55,10.55,6.95,9.45,9.328571428571431,2.2868932971131666,8.389285714285714,2.0095137731290653,7.760000000000001,2.050500359458121
2013-03-17,8.9,3.9,6.4,0.0,6.1,sun,2013,3,17,76,6,441,0.9655071658143364,0.2603764827344581,7.5,11.65,10.55,5.85,6.65,9.407142857142857,2.199323489058394,8.25,1.9978834954867286,7.760000000000001,2.050500359458121
2013-03-18,11.7,3.9,7.8,0.0,5.9,rain,2013,3,18,77,0,442,0.969843196967294,0.24372971360968387,6.4,7.5,11.65,8.35,6.65,9.485714285714286,2.0562332645143675,8.232142857142858,2.0143339367619797,7.668333333333333,2.0476851241868332
2013-03-19,12.8,1.7,7.25,11.7,3.4,rain,2013,3,19,78,1,443,0.9738922359149924,0.22701082094141847,7.8,6.4,7.5,11.4,7.75,9.407142857142858,2.1164885564358684,8.314285714285713,1.9677621584144054,7.678333333333333,2.0475672416786113
2013-03-20,11.1,4.4,7.75,9.9,7.6,rain,2013,3,20,79,2,444,0.9776530844816641,0.2102247521189836,7.25,7.8,6.4,10.55,6.1,8.814285714285715,2.0452616551667493,8.278571428571428,1.9832679214749214,7.6899999999999995,2.0439734798198463
2013-03-21,10.0,2.2,6.1,8.1,4.9,snow,2013,3,21,80,3,445,0.981124629771712,0.19337647441020586,7.75,7.25,7.8,10.55,8.6,8.414285714285715,1.9191391919544136,8.39642857142857,1.8907125524636905,7.753333333333333,2.0142138593665573
2013-03-22,9.4,0.6,5.0,0.0,2.2,sun,2013,3,22,81,4,446,0.984305844499033,0.17647097349152166,6.1,7.75,7.25,11.65,6.949999999999999,7.778571428571428,1.8286737322572981,8.217857142857143,1.9856801918173106,7.751666666666666,2.0156064943906684
2013-03-23,10.0,1.1,5.55,0.0,2.6,sun,2013,3,23,82,5,447,0.9871957872910085,0.15951325197263655,5.0,6.1,7.75,7.5,6.95,6.828571428571428,1.0391732061505397,8.07857142857143,2.1435694786710124,7.77,1.9868359875387962
2013-03-24,12.2,0.6,6.4,0.0,2.1,sun,2013,3,24,83,6,448,0.9897936029670716,0.14250832791617088,5.55,5.0,6.1,6.4,5.85,6.55,1.0893423092246592,7.978571428571429,2.23113581679082,7.778333333333334,1.976616899608026
2013-03-25,16.7,4.4,10.55,0.0,2.8,sun,2013,3,25,84,0,449,0.992098522791769,0.12546123335273648,6.4,5.55,5.0,7.8,8.35,6.55,1.0893423092246592,8.017857142857142,2.1953278310343745,7.796666666666666,1.9606004241018766
2013-03-26,16.7,6.1,11.4,0.0,1.7,sun,2013,3,26,85,1,450,0.9941098647022418,0.10837701279187609,10.55,6.4,5.55,7.25,11.4,6.942857142857142,1.8473919840838815,8.175,2.2973019291869234,7.916666666666667,2.016369789110304
2013-03-27,13.3,7.2,10.25,0.3,1.6,rain,2013,3,27,86,2,451,0.9958270335100595,0.09126072172931188,11.4,10.55,6.4,7.75,10.55,7.535714285714286,2.5096006132640833,8.175,2.2973019291869234,8.065000000000001,2.104557861666767
2013-03-28,16.1,8.3,12.2,2.0,1.3,rain,2013,3,28,87,3,452,0.9972495210773451,0.07411742515094437,10.25,11.4,10.55,6.1,10.55,7.892857142857143,2.714686687174788,8.153571428571428,2.2747328064322514,8.175,2.1303532975574115
2013-03-29,18.3,7.8,13.05,0.0,2.5,rain,2013,3,29,88,4,453,0.998376906467142,0.056952196034039754,12.2,10.25,11.4,5.0,11.65,8.764285714285714,3.006619680764778,8.27142857142857,2.444830833042975,8.368333333333332,2.2248007788894415
2013-03-30,20.0,5.6,12.8,0.0,4.4,drizzle,2013,3,30,89,5,454,0.9992088560679753,0.03977011384605572,13.05,12.2,10.25,5.55,7.5,9.914285714285715,2.8629405462616115,8.371428571428572,2.6162740892134977,8.563333333333333,2.3704696658640336
2013-03-31,20.6,6.7,13.65,0.0,2.9,sun,2013,3,31,90,6,455,0.9997451236925734,0.022576263041545485,12.8,13.05,12.2,6.4,6.4,10.950000000000001,2.2711964541477845,8.75,2.85320332797525,8.683333333333334,2.4918257166781914
2013-04-01,17.2,8.3,12.75,0.0,3.6,sun,2013,4,1,91,0,456,0.9999855506507186,0.005375731557583884,13.65,12.8,13.05,10.55,7.8,11.985714285714284,1.2928374110570446,9.267857142857142,3.0453373656016316,8.703333333333335,2.5301946679003167
2013-04-02,13.9,8.9,11.4,0.0,2.2,sun,2013,4,2,92,1,457,0.9999300657962057,-0.011826390691832589,12.75,13.65,12.8,11.4,7.25,12.299999999999999,1.1445523142260046,9.621428571428572,3.1474479457853453,8.813333333333334,2.63340389837069
2013-04-03,16.7,7.8,12.25,0.0,1.6,sun,2013,4,3,93,2,458,0.9995786855478958,-0.029025013321975237,11.4,12.75,13.65,10.25,7.75,12.3,1.1445523142260046,9.917857142857143,3.1020221161028223,8.971666666666666,2.6416323105927777
2013-04-04,14.4,10.0,12.2,8.4,3.0,fog,2013,4,4,94,3,459,0.9989315138848577,-0.046215046983708354,12.25,11.4,12.75,12.2,6.1,12.585714285714287,0.717469096729609,10.239285714285714,3.0932419246472507,9.158333333333333,2.669627487036374
2013-04-05,13.9,10.0,11.95,18.5,5.6,fog,2013,4,5,95,4,460,0.9979887423155984,-0.06339140486951038,12.2,12.25,11.4,13.05,5.0,12.585714285714287,0.717469096729609,10.675,2.888155519997518,9.306666666666667,2.7119700605270913
2013-04-06,12.2,7.2,9.7,12.7,5.0,fog,2013,4,6,96,5,461,0.9967506498213929,-0.08054900421874167,11.95,12.2,12.25,12.8,5.55,12.428571428571429,0.7192919799226546,11.171428571428573,2.392433126282968,9.501666666666665,2.6836183542494028
2013-04-07,8.3,5.0,6.65,39.1,3.9,fog,2013,4,7,97,6,462,0.9952176027737294,-0.09768276782171598,9.7,11.95,12.2,13.65,6.4,11.985714285714284,1.2273665187826672,11.467857142857143,1.834352447349946,9.538333333333334,2.678383562103649
2013-04-08,13.3,6.1,9.7,0.8,3.1,fog,2013,4,8,98,0,463,0.9933900548258936,-0.11478762552212701,6.65,9.7,11.95,12.75,10.55,10.985714285714286,2.1501384230080105,11.485714285714284,1.781683362552235,9.528333333333334,2.68891990023596
2013-04-09,12.2,6.1,9.15,0.0,2.4,sun,2013,4,9,99,1,464,0.9912685467787256,-0.13185851571739118,9.7,6.65,9.7,11.4,11.4,10.549999999999999,2.0391991892244072,11.425,1.82985392439266,9.62,2.644499822337814
2013-04-10,15.0,8.9,11.95,9.4,6.4,sun,2013,4,10,100,2,465,0.9888537064205885,-0.1488903868564548,9.15,9.7,6.65,12.25,10.25,10.228571428571428,2.0601086425350905,11.264285714285716,1.9283740232709536,9.73,2.5491918935899522
2013-04-11,12.2,6.7,9.45,1.5,3.8,fog,2013,4,11,101,3,466,0.986146248341595,-0.16587819893463143,11.95,9.15,9.7,12.2,12.2,10.185714285714285,2.0136439369367314,11.385714285714286,1.913055205627912,9.85,2.5666629347636496
2013-04-12,7.8,4.4,6.1,9.7,4.6,fog,2013,4,12,102,4,467,0.9831469737221499,-0.1828169249850199,9.45,11.95,9.15,11.95,13.05,9.792857142857143,1.8134746968708002,11.189285714285713,1.963530823975811,9.785,2.5506980112956303
2013-04-13,10.6,3.3,6.949999999999999,9.4,5.7,fog,2013,4,13,103,5,468,0.9798567700958665,-0.1997015525660636,6.1,9.45,11.95,9.7,12.8,8.957142857142857,1.9927846035612233,10.692857142857141,2.3056666934096794,9.636666666666667,2.6327490985834285
